n_shots,n_ways,n_query,source_dataset,target_dataset,ood_dataset,split,loss_type,fisher_coeff,act_type,lbfgs_iters,backbone_arch,backbone_method,rng_seed,task_id,id_accuracy,id_max_p_apr,id_max_p_auroc,id_max_alp_apr,id_max_alp_auroc,id_diff_ent_apr,id_diff_ent_auroc,id_mi_apr,id_mi_auroc,ood_max_p_apr,ood_max_p_auroc,ood_alpha0_apr,ood_alpha0_auroc,ood_diff_entropy_apr,ood_mi_apr,ood_diff_entropy_auroc,ood_mi_auroc
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,0,0.7466666666666667,0.9336740931675754,0.8082706766917294,0.9162390430189312,0.7734962406015038,0.8967880483558537,0.731203007518797,0.8672958744737984,0.6842105263157895,0.7175537226869468,0.6940444444444445,0.6630190304999708,0.5845333333333333,0.7193468366295939,0.6685195162191244,0.6835555555555555,0.5930666666666667
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,1,0.7866666666666666,0.954335830053963,0.8326271186440678,0.9533579622765577,0.8453389830508474,0.9523612063988818,0.8442796610169492,0.9207554478851614,0.7722457627118644,0.6206634704757569,0.6199111111111111,0.7671993339738231,0.7567999999999999,0.7295824564094558,0.7660951735154712,0.7388444444444445,0.7562666666666666
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,2,0.8533333333333334,0.9757874748842441,0.8693181818181818,0.9549741404182248,0.765625,0.9420437784022526,0.7088068181818181,0.9263569105601526,0.6576704545454545,0.7983018892659706,0.7512888888888889,0.9701996820002697,0.9687111111111111,0.9744040258719575,0.9710380085520189,0.9692444444444445,0.9690666666666667
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,3,0.84,0.9916945907776331,0.955026455026455,0.9767630015741608,0.876984126984127,0.973530515385647,0.8571428571428571,0.9530457086612172,0.7724867724867724,0.6555108725293702,0.6819555555555555,0.46675551000917215,0.3656888888888889,0.5827397880546055,0.48492096984987093,0.5319111111111111,0.3832888888888889
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,4,0.8,0.9418289429243162,0.7933333333333334,0.9281379725018378,0.74,0.9304803989983926,0.7488888888888888,0.9013746358878948,0.6777777777777778,0.7987286138803551,0.768888888888889,0.9561965733651242,0.9424,0.938007467516379,0.9558408599677605,0.9271111111111111,0.9422222222222222
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,5,0.9333333333333333,0.9798745935656444,0.7685714285714285,0.9689471953142361,0.6514285714285715,0.9711983782045875,0.6685714285714286,0.9640247103723103,0.6085714285714285,0.7807441301580651,0.7340444444444444,0.8575509855671863,0.8428444444444444,0.8266220200765931,0.8537140867713662,0.8097777777777778,0.8389333333333333
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,6,0.8,0.9351191600965754,0.7822222222222223,0.9295837518102424,0.7688888888888888,0.9103526119276872,0.73,0.8631756842759265,0.6722222222222222,0.4881531799959438,0.47004444444444443,0.5989869283390328,0.6419555555555556,0.5367677399921427,0.5902759733601495,0.5781333333333333,0.634488888888889
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,7,0.76,0.9110602694312695,0.7621832358674463,0.8930197332577203,0.7602339181286549,0.8919771616702596,0.7485380116959065,0.860105323474105,0.7163742690058479,0.8183512194857623,0.7735111111111111,0.8981049938441832,0.8753777777777777,0.903877006206947,0.8994874794057077,0.877511111111111,0.8755555555555555
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,8,0.84,0.9539696215305931,0.7738095238095238,0.9155687718715528,0.7235449735449736,0.9362647397904686,0.7473544973544974,0.8986007073668654,0.6838624338624338,0.7787592024064279,0.7402666666666666,0.9120129839142419,0.8924444444444444,0.892406554063363,0.9105598006560005,0.8748444444444443,0.8906666666666667
5,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,9,0.8533333333333334,0.9701032232612243,0.8394886363636364,0.9766404723877886,0.8721590909090909,0.9690249144353873,0.8323863636363636,0.9657987400680847,0.8224431818181819,0.7753169049437046,0.7466666666666667,0.7279127140359035,0.6751999999999999,0.768836313237793,0.7350421997784378,0.7255111111111111,0.6844444444444445
