n_shots,n_ways,n_query,source_dataset,target_dataset,ood_dataset,split,loss_type,fisher_coeff,act_type,lbfgs_iters,backbone_arch,backbone_method,rng_seed,task_id,id_accuracy,id_max_p_apr,id_max_p_auroc,id_max_alp_apr,id_max_alp_auroc,id_diff_ent_apr,id_diff_ent_auroc,id_mi_apr,id_mi_auroc,ood_max_p_apr,ood_max_p_auroc,ood_alpha0_apr,ood_alpha0_auroc,ood_diff_entropy_apr,ood_mi_apr,ood_diff_entropy_auroc,ood_mi_auroc
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,1,0.6,0.8872036779350382,0.8340740740740741,0.8668532240343781,0.7940740740740742,0.8404614227297137,0.7481481481481482,0.7385184957995472,0.6014814814814815,0.6805403235286956,0.6005333333333334,0.7700689829843805,0.741688888888889,0.742464989418057,0.7714069291672445,0.7057777777777778,0.7438222222222222
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,2,0.6,0.7063384863830995,0.5940740740740741,0.6940337311395248,0.6451851851851852,0.6453962986579294,0.6266666666666666,0.6546808432997986,0.617037037037037,0.4318739506091875,0.3671111111111111,0.799914344398178,0.7576888888888889,0.6775220098490706,0.7881995873517986,0.5932444444444445,0.7381333333333333
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,3,0.7066666666666667,0.9143579372875164,0.7993138936535163,0.8908138465479649,0.7452830188679245,0.8718568078314457,0.695540308747856,0.818153395506831,0.6166380789022298,0.5013291676545973,0.4156444444444444,0.43384554636623684,0.4085333333333333,0.44741623584221635,0.4349419662607355,0.42364444444444443,0.41013333333333335
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,4,0.48,0.6245926057506467,0.6538461538461537,0.6725696619342535,0.6488603988603988,0.6340607870935603,0.6438746438746439,0.6569714198627024,0.6260683760683761,0.6651908438963847,0.5672888888888888,0.7777794571120287,0.700088888888889,0.7139795158739997,0.7739734675849302,0.6154666666666667,0.6896000000000001
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,5,0.76,0.9213198040720592,0.7641325536062379,0.917595764695535,0.7660818713450291,0.8988339544091113,0.7183235867446393,0.8877636971953629,0.6959064327485379,0.551989964813072,0.37173333333333336,0.5730339456488365,0.48568888888888895,0.5868489580530678,0.5775853029950505,0.4773333333333334,0.48586666666666667
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,6,0.56,0.739923296382262,0.6746031746031746,0.7528732669905387,0.7049062049062049,0.6791781410649111,0.6933621933621933,0.6571225362062336,0.6587301587301587,0.9158415012373333,0.8890666666666667,0.6390674549745136,0.6716444444444445,0.8820816630547967,0.6781943015987404,0.8549333333333333,0.7032888888888889
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,7,0.5066666666666667,0.7567637174691464,0.7311522048364154,0.743772073972991,0.7105263157894737,0.7108605521819288,0.6984352773826458,0.6571435399146085,0.6066856330014224,0.7252269947385608,0.658488888888889,0.6963370152318664,0.632888888888889,0.7165460337855488,0.7017424382805575,0.6780444444444444,0.6433777777777778
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,8,0.7466666666666667,0.9411012087833355,0.8421052631578947,0.9168924728316502,0.7744360902255638,0.9281554016572596,0.7838345864661654,0.8404426585597068,0.5968045112781954,0.8083436342724001,0.7303111111111111,0.5486256953380717,0.4727111111111111,0.6525746302615719,0.5564348312528582,0.5847111111111111,0.48302222222222224
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,9,0.5733333333333334,0.8608587445128453,0.7943313953488371,0.8178001844828153,0.7143895348837209,0.8025617277717844,0.6707848837209303,0.7342600604823906,0.6090116279069768,0.4751381571177773,0.28515555555555555,0.3962956875110647,0.29262222222222223,0.46232254655713984,0.40184858850534816,0.2888888888888889,0.2928
1,5,15,miniImagenet,miniImagenet,CUB,novel,INFO_EDL,0.0,softplus,100,WideResNet28_10,S2M2_R,0,10,0.3333333333333333,0.46024070466495043,0.5864,0.2917902520060011,0.4472,0.29334655074885696,0.44400000000000006,0.27410028682600746,0.384,0.8030958768871105,0.7720888888888889,0.8498233821801846,0.8236444444444444,0.8755666262346863,0.8556411223939586,0.8256000000000001,0.8261333333333333
